,season,team,identifier,name,unique_name,key_cricinfo,batting_style,player_type,bowling_style
2071,2020/21,Royal Challengers Bangalore,39086549,JR Philippe,JR Philippe,1124282,Right hand Bat,Wicketkeeper Batter,NA
2072,2020/21,Royal Challengers Bangalore,f19ccfad,Washington Sundar,Washington Sundar,719715,Left hand Bat,Bowling Allrounder,Right arm Offbreak
2073,2020/21,Royal Challengers Bangalore,cc1e8c68,UT Yadav,UT Yadav,376116,Right hand Bat,Bowler,Right arm Fast
2074,2020/21,Royal Challengers Bangalore,21d4e29b,Navdeep Saini,NA Saini,700167,Right hand Bat,Bowler,Right arm Fast
2075,2020/21,Royal Challengers Bangalore,8fd1a8f5,DW Steyn,DW Steyn,47492,Right hand Bat,Bowler,Right arm Fast
2076,2020/21,Royal Challengers Bangalore,57ee1fde,YS Chahal,YS Chahal,430246,Right hand Bat,Bowler,Legbreak Googly
2077,2020/21,Sunrisers Hyderabad,dcce6f09,DA Warner,DA Warner,219889,Left hand Bat,Opening Batter,Legbreak
2078,2020/21,Sunrisers Hyderabad,abb83e27,JM Bairstow,JM Bairstow,297433,Right hand Bat,Wicketkeeper Batter,NA
2079,2020/21,Sunrisers Hyderabad,93b4fc78,MK Pandey,MK Pandey,290630,Right hand Bat,Top order Batter,Right arm Medium
2080,2020/21,Sunrisers Hyderabad,bb965e9a,PK Garg,PK Garg,1070180,Right hand Bat,Top order Batter,Right arm Medium
2081,2020/21,Sunrisers Hyderabad,0994d0ae,V Shankar,V Shankar,477021,Right hand Bat,Allrounder,Right arm Medium
2082,2020/21,Sunrisers Hyderabad,f29185a1,Abhishek Sharma,Abhishek Sharma,1070183,Left hand Bat,Allrounder,Slow Left arm Orthodox
2083,2020/21,Sunrisers Hyderabad,5f547c8b,Rashid Khan,Rashid Khan,793463,Right hand Bat,Bowler,Legbreak Googly
2084,2020/21,Sunrisers Hyderabad,2e81a32d,B Kumar,B Kumar,326016,Right hand Bat,Bowler,Right arm Medium
2085,2020/21,Sunrisers Hyderabad,ce820073,Sandeep Sharma,Sandeep Sharma,438362,Right hand Bat,Bowler,Right arm Medium
2086,2020/21,Sunrisers Hyderabad,3d8feaf8,MR Marsh,MR Marsh,272450,Right hand Bat,Allrounder,Right arm Medium
2087,2020/21,Sunrisers Hyderabad,ce794613,T Natarajan,T Natarajan,802575,Left hand Bat,Bowler,Left arm Medium
2088,2020/21,Rajasthan Royals,6c19c6e5,YBK Jaiswal,YBK Jaiswal,1151278,Left hand Bat,Opening Batter,Legbreak
2089,2020/21,Rajasthan Royals,30a45b23,SPD Smith,SPD Smith,267192,Right hand Bat,Middle order Batter,Legbreak Googly
2090,2020/21,Rajasthan Royals,a4cc73aa,SV Samson,SV Samson,425943,Right hand Bat,Wicketkeeper Batter,NA
2091,2020/21,Rajasthan Royals,d67d5f00,DA Miller,DA Miller,321777,Left hand Bat,Middle order Batter,Right arm Offbreak
2092,2020/21,Rajasthan Royals,1c17e270,RV Uthappa,RV Uthappa,35582,Right hand Bat,Batter,Right arm Medium
2093,2020/21,Rajasthan Royals,39a2dfa8,R Tewatia,R Tewatia,423838,Left hand Bat,Bowling Allrounder,Legbreak
2094,2020/21,Rajasthan Royals,04a418e8,R Parag,R Parag,1079434,Right hand Bat,Top order Batter,Legbreak
2095,2020/21,Rajasthan Royals,e86754b2,TK Curran,TK Curran,550235,Right hand Bat,Bowling Allrounder,Right arm Fast medium
2096,2020/21,Rajasthan Royals,5574750c,JC Archer,JC Archer,669855,Right hand Bat,Bowler,Right arm Fast
2097,2020/21,Rajasthan Royals,7a8bd078,S Gopal,S Gopal,344580,Right hand Bat,Allrounder,Legbreak
2098,2020/21,Rajasthan Royals,1e66c162,JD Unadkat,JD Unadkat,390484,Right hand Bat,Bowler,Left arm Medium
2099,2020/21,Chennai Super Kings,45a43fe2,RD Gaikwad,RD Gaikwad,1060380,Right hand Bat,Batter,Right arm Offbreak
2100,2020/21,Kolkata Knight Riders,b4b99816,Shubman Gill,Shubman Gill,1070173,Right hand Bat,Opening Batter,Right arm Offbreak
2101,2020/21,Kolkata Knight Riders,9d430b40,SP Narine,SP Narine,230558,Left hand Bat,Bowling Allrounder,Right arm Offbreak
2102,2020/21,Kolkata Knight Riders,c03f1114,KD Karthik,KD Karthik,30045,Right hand Bat,Wicketkeeper Batter,NA
2103,2020/21,Kolkata Knight Riders,fb2d1dda,N Rana,N Rana,604527,Left hand Bat,Middle order Batter,Right arm Offbreak
2104,2020/21,Kolkata Knight Riders,d2a6c0e6,EJG Morgan,EJG Morgan,24598,Left hand Bat,Middle order Batter,Right arm Medium
2105,2020/21,Kolkata Knight Riders,bbd41817,AD Russell,AD Russell,276298,Right hand Bat,Allrounder,Right arm Fast
2106,2020/21,Kolkata Knight Riders,aedc3b7c,NS Naik,NS Naik,554700,Right hand Bat,Wicketkeeper Batter,NA
2107,2020/21,Kolkata Knight Riders,ded9240e,PJ Cummins,PJ Cummins,489889,Right hand Bat,Bowler,Right arm Fast
2108,2020/21,Kolkata Knight Riders,c38d3503,Shivam Mavi,Shivam Mavi,1079848,Right hand Bat,Allrounder,Right arm Fast medium
2109,2020/21,Kolkata Knight Riders,8d2c70ad,Kuldeep Yadav,Kuldeep Yadav,559235,Left hand Bat,Bowler,Left arm Wrist spin
2110,2020/21,Kolkata Knight Riders,cdc6bdba,S Sandeep Warrier,S Sandeep Warrier,592735,Right hand Bat,Bowler,Right arm Medium
2111,2020/21,Delhi Capitals,6b19d823,A Mishra,A Mishra,31107,Right hand Bat,Bowler,Legbreak
2112,2020/21,Delhi Capitals,eef2536f,Avesh Khan,Avesh Khan,694211,Right hand Bat,Bowler,Right arm Fast medium
2113,2020/21,Chennai Super Kings,03806cf8,JR Hazlewood,JR Hazlewood,288284,Left hand Bat,Bowler,Right arm Fast medium
2114,2020/21,Kings XI Punjab,9219eff0,JDS Neesham,JDS Neesham,355269,Left hand Bat,Batting Allrounder,Right arm Medium fast
2115,2020/21,Kings XI Punjab,e2db2409,M Ashwin,M Ashwin,528067,Right hand Bat,Bowler,Legbreak Googly
2116,2020/21,Sunrisers Hyderabad,fe11caa6,WP Saha,WP Saha,279810,Right hand Bat,Wicketkeeper Batter,NA
2117,2020/21,Sunrisers Hyderabad,62af8546,Mohammad Nabi,Mohammad Nabi,25913,Right hand Bat,Allrounder,Right arm Offbreak
2118,2020/21,Sunrisers Hyderabad,a2f46292,KK Ahmed,KK Ahmed,942645,Right hand Bat,Bowler,Left arm Medium
2119,2020/21,Kolkata Knight Riders,b4f5c2d9,KL Nagarkoti,KL Nagarkoti,1070188,Right hand Bat,Bowler,Right arm Fast
2120,2020/21,Kolkata Knight Riders,5b7ab5a9,CV Varun,CV Varun,1108375,Right hand Bat,Bowler,Legbreak Googly
2121,2020/21,Rajasthan Royals,99b75528,JC Buttler,JC Buttler,308967,Right hand Bat,Wicketkeeper Batter,NA
2122,2020/21,Rajasthan Royals,db31895a,AS Rajpoot,AS Rajpoot,591650,Right hand Bat,Bowler,Right arm Medium
2123,2020/21,Sunrisers Hyderabad,d027ba9f,KS Williamson,KS Williamson,277906,Right hand Bat,Top order Batter,Right arm Offbreak
2124,2020/21,Sunrisers Hyderabad,8e514b4c,Abdul Samad,Abdul Samad,1175485,Right hand Bat,Batter,Legbreak
2125,2020/21,Delhi Capitals,5bb1a1c4,I Sharma,I Sharma,236779,Right hand Bat,Bowler,Right arm Fast medium
2126,2020/21,Royal Challengers Bangalore,6eb146d2,Gurkeerat Singh,Gurkeerat Singh,537124,Right hand Bat,Middle order Batter,Right arm Offbreak
2127,2020/21,Royal Challengers Bangalore,ac5ae4af,I Udana,I Udana,328026,Right hand Bat,Allrounder,Left arm Medium fast
2128,2020/21,Royal Challengers Bangalore,14f96089,A Zampa,A Zampa,379504,Right hand Bat,Bowler,Legbreak Googly
2129,2020/21,Mumbai Indians,752f7486,Ishan Kishan,Ishan Kishan,720471,Left hand Bat,Wicketkeeper Batter,NA
2130,2020/21,Chennai Super Kings,87e562a9,DJ Bravo,DJ Bravo,51439,Right hand Bat,Allrounder,Right arm Medium
2131,2020/21,Chennai Super Kings,1abb78f8,SN Thakur,SN Thakur,475281,Right hand Bat,Bowler,Right arm Medium
2132,2020/21,Rajasthan Royals,da934ee8,MK Lomror,MK Lomror,853265,Left hand Bat,Allrounder,Slow Left arm Orthodox
2133,2020/21,Delhi Capitals,f986ca1a,HV Patel,HV Patel,390481,Right hand Bat,Bowler,Right arm Medium
2134,2020/21,Kolkata Knight Riders,77255a9e,RA Tripathi,RA Tripathi,446763,Right hand Bat,Top order Batter,Right arm Medium
2135,2020/21,Kings XI Punjab,c3a96caf,Mandeep Singh,Mandeep Singh,398506,Right hand Bat,Allrounder,Right arm Medium
2136,2020/21,Kings XI Punjab,c05edf8e,Harpreet Brar,Harpreet Brar,1168641,Left hand Bat,Bowler,Slow Left arm Orthodox
2137,2020/21,Sunrisers Hyderabad,dcf81436,S Kaul,S Kaul,326017,Right hand Bat,Bowler,Right arm Medium
2138,2020/21,Royal Challengers Bangalore,bb351c23,MM Ali,MM Ali,8917,Left hand Bat,Batting Allrounder,Right arm Offbreak
2139,2020/21,Royal Challengers Bangalore,2f49c897,Mohammed Siraj,Mohammed Siraj,940973,Right hand Bat,Bowler,Right arm Medium fast
2140,2020/21,Rajasthan Royals,5d2eea49,Kartik Tyagi,Kartik Tyagi,1122918,Right hand Bat,Bowler,Right arm Medium fast
2141,2020/21,Chennai Super Kings,119678fd,KV Sharma,KV Sharma,30288,Left hand Bat,Bowler,Legbreak Googly
2142,2020/21,Kings XI Punjab,9418198b,P Simran Singh,P Simran Singh,1161024,Right hand Bat,Wicketkeeper Batter,NA
2143,2020/21,Kings XI Punjab,7d92277a,Mujeeb Ur Rahman,Mujeeb Ur Rahman,974109,Right hand Bat,Bowler,Right arm Offbreak
2144,2020/21,Kings XI Punjab,244048f6,Arshdeep Singh,Arshdeep Singh,1125976,Left hand Bat,Bowler,Left arm Medium fast
2145,2020/21,Rajasthan Royals,7c7d63a2,AJ Tye,AJ Tye,459508,Right hand Bat,Bowler,Right arm Medium fast
2146,2020/21,Rajasthan Royals,0a3d54b9,VR Aaron,VR Aaron,360911,Right hand Bat,Bowler,Right arm Fast
2147,2020/21,Kolkata Knight Riders,85e0cf10,M Prasidh Krishna,M Prasidh Krishna,917159,Right hand Bat,Bowler,Right arm Medium fast
2148,2020/21,Royal Challengers Bangalore,fb66ce1f,CH Morris,CH Morris,439952,Right hand Bat,Bowling Allrounder,Right arm Fast medium
2149,2020/21,Chennai Super Kings,bd54eef5,N Jagadeesan,N Jagadeesan,1048813,Right hand Bat,Opening Batter,NA
2150,2020/21,Rajasthan Royals,e087956b,BA Stokes,BA Stokes,311158,Left hand Bat,Allrounder,Right arm Fast medium
2151,2020/21,Delhi Capitals,29e95537,AM Rahane,AM Rahane,277916,Right hand Bat,Top order Batter,Right arm Medium
2152,2020/21,Delhi Capitals,69d03465,AT Carey,AT Carey,326434,Left hand Bat,Wicketkeeper Batter,NA
2153,2020/21,Kolkata Knight Riders,25f7b7d6,T Banton,T Banton,877051,Right hand Bat,Opening Batter,NA
2154,2020/21,Sunrisers Hyderabad,9d80c5e1,S Nadeem,S Nadeem,31872,Right hand Bat,Bowler,Slow Left arm Orthodox
2155,2020/21,Delhi Capitals,46a9bea1,TU Deshpande,TU Deshpande,822553,Left hand Bat,Bowler,Right arm Medium
2156,2020/21,Kings XI Punjab,db584dad,CH Gayle,CH Gayle,51880,Left hand Bat,Allrounder,Right arm Offbreak
2157,2020/21,Kings XI Punjab,73ad96ed,DJ Hooda,DJ Hooda,497121,Right hand Bat,Allrounder,Right arm Offbreak
2158,2020/21,Kolkata Knight Riders,19b9f399,CJ Green,CJ Green,787073,Right hand Bat,Bowling Allrounder,Right arm Offbreak
2159,2020/21,Mumbai Indians,56ab442f,NM Coulter-Nile,NM Coulter-Nile,261354,Right hand Bat,Bowling Allrounder,Right arm Fast
2160,2020/21,Royal Challengers Bangalore,f9e6e7ef,Shahbaz Ahmed,Shahbaz Ahmed,1159711,Left hand Bat,Allrounder,Slow Left arm Orthodox
2161,2020/21,Kolkata Knight Riders,2f9d0389,LH Ferguson,LH Ferguson,493773,Right hand Bat,Bowler,Right arm Fast
2162,2020/21,Sunrisers Hyderabad,871e9faf,Basil Thampi,Basil Thampi,732291,Right hand Bat,Bowler,Right arm Fast medium
2163,2020/21,Delhi Capitals,caf69bf7,DR Sams,DR Sams,826901,Right hand Bat,Allrounder,Left arm Fast medium
2164,2020/21,Sunrisers Hyderabad,0f721006,JO Holder,JO Holder,391485,Right hand Bat,Bowling Allrounder,Right arm Medium fast
2165,2020/21,Chennai Super Kings,acee4cc4,Imran Tahir,Imran Tahir,40618,Right hand Bat,Bowler,Legbreak Googly
2166,2020/21,Chennai Super Kings,e4a0deae,MJ Santner,MJ Santner,502714,Left hand Bat,Bowling Allrounder,Slow Left arm Orthodox
2167,2020/21,Chennai Super Kings,fb24e76c,Monu Kumar,Monu Kumar,694209,Right hand Bat,Bowling Allrounder,Right arm Medium
2168,2020/21,Kolkata Knight Riders,0a509d6b,RK Singh,RK Singh,723105,Left hand Bat,Middle order Batter,Right arm Offbreak
2169,2020/21,Delhi Capitals,ed5a5510,P Dubey,P Dubey,777515,Right hand Bat,Bowler,Legbreak Googly
2170,2020/21,Mumbai Indians,81049310,J Yadav,J Yadav,447587,Right hand Bat,Bowler,Right arm Offbreak
2171,2020/21,Mumbai Indians,d2a989fc,DS Kulkarni,DS Kulkarni,277955,Right hand Bat,Bowler,Right arm Medium
2172,2020/21,Sunrisers Hyderabad,541f85c9,SP Goswami,SP Goswami,302579,Left hand Bat,Wicketkeeper Batter,NA
2173,2021,Mumbai Indians,740742ef,RG Sharma,RG Sharma,34102,Right hand Bat,Top order Batter,Right arm Offbreak
2174,2021,Mumbai Indians,45eda7c8,CA Lynn,CA Lynn,326637,Right hand Bat,Batter,Slow Left arm Orthodox
2175,2021,Mumbai Indians,271f83cd,SA Yadav,SA Yadav,446507,Right hand Bat,Batter,"Right arm Medium, Right arm Offbreak"
2176,2021,Mumbai Indians,752f7486,Ishan Kishan,Ishan Kishan,720471,Left hand Bat,Wicketkeeper Batter,NA
2177,2021,Mumbai Indians,dbe50b21,HH Pandya,HH Pandya,625371,Right hand Bat,Allrounder,Right arm Medium fast
2178,2021,Mumbai Indians,a757b0d8,KA Pollard,KA Pollard,230559,Right hand Bat,Allrounder,Right arm Medium
2179,2021,Mumbai Indians,5b8c830e,KH Pandya,KH Pandya,471342,Left hand Bat,Allrounder,Slow Left arm Orthodox
2180,2021,Mumbai Indians,81c36ee9,M Jansen,M Jansen,696401,Right hand Bat,Bowling Allrounder,Left arm Fast
2181,2021,Mumbai Indians,2ed569a0,RD Chahar,RD Chahar,1064812,Right hand Bat,Bowler,Legbreak Googly
2182,2021,Mumbai Indians,462411b3,JJ Bumrah,JJ Bumrah,625383,Right hand Bat,Bowler,Right arm Fast
2183,2021,Mumbai Indians,a818c1be,TA Boult,TA Boult,277912,Right hand Bat,Bowler,Left arm Fast medium
2184,2021,Royal Challengers Bangalore,f19ccfad,Washington Sundar,Washington Sundar,719715,Left hand Bat,Bowling Allrounder,Right arm Offbreak
2185,2021,Royal Challengers Bangalore,ba607b88,V Kohli,V Kohli,253802,Right hand Bat,Top order Batter,Right arm Medium
2186,2021,Royal Challengers Bangalore,c740ea83,RM Patidar,RM Patidar,823703,Right hand Bat,Top order Batter,Right arm Offbreak
2187,2021,Royal Challengers Bangalore,b681e71e,GJ Maxwell,GJ Maxwell,325026,Right hand Bat,Batting Allrounder,Right arm Offbreak
2188,2021,Royal Challengers Bangalore,c4487b84,AB de Villiers,AB de Villiers,44936,Right hand Bat,Wicketkeeper Batter,NA
2189,2021,Royal Challengers Bangalore,f9e6e7ef,Shahbaz Ahmed,Shahbaz Ahmed,1159711,Left hand Bat,Allrounder,Slow Left arm Orthodox
2190,2021,Royal Challengers Bangalore,2a2e6343,DT Christian,DT Christian,4864,Right hand Bat,Allrounder,Right arm Fast medium
2191,2021,Royal Challengers Bangalore,68c56d09,KA Jamieson,KA Jamieson,625960,Right hand Bat,Bowler,Right arm Fast medium
2192,2021,Royal Challengers Bangalore,f986ca1a,HV Patel,HV Patel,390481,Right hand Bat,Bowler,Right arm Medium
2193,2021,Royal Challengers Bangalore,2f49c897,Mohammed Siraj,Mohammed Siraj,940973,Right hand Bat,Bowler,Right arm Medium fast
2194,2021,Royal Challengers Bangalore,57ee1fde,YS Chahal,YS Chahal,430246,Right hand Bat,Bowler,Legbreak Googly
2195,2021,Chennai Super Kings,45a43fe2,RD Gaikwad,RD Gaikwad,1060380,Right hand Bat,Batter,Right arm Offbreak
2196,2021,Chennai Super Kings,3355b542,F du Plessis,F du Plessis,44828,Right hand Bat,Middle order Batter,Legbreak
2197,2021,Chennai Super Kings,bb351c23,MM Ali,MM Ali,8917,Left hand Bat,Batting Allrounder,Right arm Offbreak
2198,2021,Chennai Super Kings,1dc12ab9,SK Raina,SK Raina,33335,Left hand Bat,Middle order Batter,Right arm Offbreak
2199,2021,Chennai Super Kings,70d205c9,AT Rayudu,AT Rayudu,33141,Right hand Bat,Middle order Batter,Right arm Offbreak
2200,2021,Chennai Super Kings,fe93fd9d,RA Jadeja,RA Jadeja,234675,Left hand Bat,Allrounder,Slow Left arm Orthodox
2201,2021,Chennai Super Kings,4a8a2e3b,MS Dhoni,MS Dhoni,28081,Right hand Bat,Wicketkeeper Batter,NA
2202,2021,Chennai Super Kings,e94915e6,SM Curran,SM Curran,662973,Left hand Bat,Allrounder,Left arm Medium fast
2203,2021,Chennai Super Kings,87e562a9,DJ Bravo,DJ Bravo,51439,Right hand Bat,Allrounder,Right arm Medium
2204,2021,Chennai Super Kings,1abb78f8,SN Thakur,SN Thakur,475281,Right hand Bat,Bowler,Right arm Medium
2205,2021,Chennai Super Kings,23eeb873,DL Chahar,DL Chahar,447261,Right hand Bat,Bowler,Right arm Medium
2206,2021,Delhi Capitals,8b3e9c7c,PP Shaw,PP Shaw,1070168,Right hand Bat,Opening Batter,Right arm Offbreak
2207,2021,Delhi Capitals,0a476045,S Dhawan,S Dhawan,28235,Left hand Bat,Opening Batter,Right arm Offbreak
2208,2021,Delhi Capitals,919a3be2,RR Pant,RR Pant,931581,Left hand Bat,Wicketkeeper Batter,NA
2209,2021,Delhi Capitals,d9273ee7,MP Stoinis,MP Stoinis,325012,Right hand Bat,Batting Allrounder,Right arm Medium
2210,2021,Delhi Capitals,48a1d7b7,SO Hetmyer,SO Hetmyer,670025,Left hand Bat,Top order Batter,NA
2211,2021,Delhi Capitals,29e95537,AM Rahane,AM Rahane,277916,Right hand Bat,Top order Batter,Right arm Medium
2212,2021,Delhi Capitals,4c5d73db,CR Woakes,CR Woakes,247235,Right hand Bat,Allrounder,Right arm Fast medium
2213,2021,Delhi Capitals,e86754b2,TK Curran,TK Curran,550235,Right hand Bat,Bowling Allrounder,Right arm Fast medium
2214,2021,Delhi Capitals,495d42a5,R Ashwin,R Ashwin,26421,Right hand Bat,Bowling Allrounder,Right arm Offbreak
2215,2021,Delhi Capitals,6b19d823,A Mishra,A Mishra,31107,Right hand Bat,Bowler,Legbreak
2216,2021,Delhi Capitals,eef2536f,Avesh Khan,Avesh Khan,694211,Right hand Bat,Bowler,Right arm Fast medium
2217,2021,Kolkata Knight Riders,fb2d1dda,N Rana,N Rana,604527,Left hand Bat,Middle order Batter,Right arm Offbreak
2218,2021,Kolkata Knight Riders,b4b99816,Shubman Gill,Shubman Gill,1070173,Right hand Bat,Opening Batter,Right arm Offbreak
2219,2021,Kolkata Knight Riders,77255a9e,RA Tripathi,RA Tripathi,446763,Right hand Bat,Top order Batter,Right arm Medium
2220,2021,Kolkata Knight Riders,bbd41817,AD Russell,AD Russell,276298,Right hand Bat,Allrounder,Right arm Fast
2221,2021,Kolkata Knight Riders,d2a6c0e6,EJG Morgan,EJG Morgan,24598,Left hand Bat,Middle order Batter,Right arm Medium
2222,2021,Kolkata Knight Riders,c03f1114,KD Karthik,KD Karthik,30045,Right hand Bat,Wicketkeeper Batter,NA
2223,2021,Kolkata Knight Riders,7dc35884,Shakib Al Hasan,Shakib Al Hasan,56143,Left hand Bat,Allrounder,Slow Left arm Orthodox
2224,2021,Kolkata Knight Riders,ded9240e,PJ Cummins,PJ Cummins,489889,Right hand Bat,Bowler,Right arm Fast
2225,2021,Kolkata Knight Riders,8b5b6769,Harbhajan Singh,Harbhajan Singh,29264,Right hand Bat,Bowler,Right arm Offbreak
2226,2021,Kolkata Knight Riders,5b7ab5a9,CV Varun,CV Varun,1108375,Right hand Bat,Bowler,Legbreak Googly
2227,2021,Kolkata Knight Riders,85e0cf10,M Prasidh Krishna,M Prasidh Krishna,917159,Right hand Bat,Bowler,Right arm Medium fast
2228,2021,Sunrisers Hyderabad,fe11caa6,WP Saha,WP Saha,279810,Right hand Bat,Wicketkeeper Batter,NA
2229,2021,Sunrisers Hyderabad,dcce6f09,DA Warner,DA Warner,219889,Left hand Bat,Opening Batter,Legbreak
2230,2021,Sunrisers Hyderabad,93b4fc78,MK Pandey,MK Pandey,290630,Right hand Bat,Top order Batter,Right arm Medium
2231,2021,Sunrisers Hyderabad,abb83e27,JM Bairstow,JM Bairstow,297433,Right hand Bat,Wicketkeeper Batter,NA
2232,2021,Sunrisers Hyderabad,62af8546,Mohammad Nabi,Mohammad Nabi,25913,Right hand Bat,Allrounder,Right arm Offbreak
2233,2021,Sunrisers Hyderabad,0994d0ae,V Shankar,V Shankar,477021,Right hand Bat,Allrounder,Right arm Medium
2234,2021,Sunrisers Hyderabad,8e514b4c,Abdul Samad,Abdul Samad,1175485,Right hand Bat,Batter,Legbreak
2235,2021,Sunrisers Hyderabad,5f547c8b,Rashid Khan,Rashid Khan,793463,Right hand Bat,Bowler,Legbreak Googly
2236,2021,Sunrisers Hyderabad,2e81a32d,B Kumar,B Kumar,326016,Right hand Bat,Bowler,Right arm Medium
2237,2021,Sunrisers Hyderabad,ce820073,Sandeep Sharma,Sandeep Sharma,438362,Right hand Bat,Bowler,Right arm Medium
2238,2021,Sunrisers Hyderabad,ce794613,T Natarajan,T Natarajan,802575,Left hand Bat,Bowler,Left arm Medium
2239,2021,Punjab Kings,b17e2f24,KL Rahul,KL Rahul,422108,Right hand Bat,Opening Batter,NA
2240,2021,Punjab Kings,00ea847a,MA Agarwal,MA Agarwal,398438,Right hand Bat,Batter,Right arm Offbreak
2241,2021,Punjab Kings,db584dad,CH Gayle,CH Gayle,51880,Left hand Bat,Allrounder,Right arm Offbreak
2242,2021,Punjab Kings,73ad96ed,DJ Hooda,DJ Hooda,497121,Right hand Bat,Allrounder,Right arm Offbreak
2243,2021,Punjab Kings,3241e3fd,N Pooran,N Pooran,604302,Left hand Bat,Wicketkeeper Batter,NA
2244,2021,Punjab Kings,7dcb9bc9,M Shahrukh Khan,M Shahrukh Khan,719719,Right hand Bat,Batter,Right arm Offbreak
2245,2021,Punjab Kings,1ee08e9a,JA Richardson,JA Richardson,774223,Right hand Bat,Bowler,Right arm Fast
2246,2021,Punjab Kings,e2db2409,M Ashwin,M Ashwin,528067,Right hand Bat,Bowler,Legbreak Googly
2247,2021,Punjab Kings,8cf9814c,Mohammed Shami,Mohammed Shami,481896,Right hand Bat,Bowler,Right arm Fast
2248,2021,Punjab Kings,64775749,RP Meredith,RP Meredith,961713,Right hand Bat,Bowler,Right arm Fast
2249,2021,Punjab Kings,244048f6,Arshdeep Singh,Arshdeep Singh,1125976,Left hand Bat,Bowler,Left arm Medium fast
2250,2021,Rajasthan Royals,e087956b,BA Stokes,BA Stokes,311158,Left hand Bat,Allrounder,Right arm Fast medium
2251,2021,Rajasthan Royals,c03e2850,M Vohra,M Vohra,532856,Right hand Bat,Opening Batter,Right arm Medium
2252,2021,Rajasthan Royals,a4cc73aa,SV Samson,SV Samson,425943,Right hand Bat,Wicketkeeper Batter,NA
2253,2021,Rajasthan Royals,99b75528,JC Buttler,JC Buttler,308967,Right hand Bat,Wicketkeeper Batter,NA
2254,2021,Rajasthan Royals,a4e37e47,S Dube,S Dube,714451,Left hand Bat,Allrounder,Right arm Medium
2255,2021,Rajasthan Royals,04a418e8,R Parag,R Parag,1079434,Right hand Bat,Top order Batter,Legbreak
2256,2021,Rajasthan Royals,39a2dfa8,R Tewatia,R Tewatia,423838,Left hand Bat,Bowling Allrounder,Legbreak
2257,2021,Rajasthan Royals,fb66ce1f,CH Morris,CH Morris,439952,Right hand Bat,Bowling Allrounder,Right arm Fast medium
2258,2021,Rajasthan Royals,7a8bd078,S Gopal,S Gopal,344580,Right hand Bat,Allrounder,Legbreak
2259,2021,Rajasthan Royals,2cdce1be,C Sakariya,C Sakariya,1131754,Left hand Bat,Bowler,Left arm Medium fast
2260,2021,Rajasthan Royals,0a8fce53,Mustafizur Rahman,Mustafizur Rahman,330902,Left hand Bat,Bowler,Left arm Fast medium
2261,2021,Mumbai Indians,372455c4,Q de Kock,Q de Kock,379143,Left hand Bat,Wicketkeeper Batter,NA
